year,StateCode,CountyCode,meanIncome,medianIncome,povertyPop,medianAge
2017,36,083,66127,66127,126602,39.7
2017,36,085,165990,165990,382250,40.4
2017,36,087,100167,100167,243397,36
2017,36,089,41008,41008,79340,39.1
2017,36,091,97021,97021,186877,43
2017,36,093,49022,49022,122836,40.1
2017,36,101,38382,38382,77031,43.1
2017,36,103,482099,482099,1195789,41.1
2017,36,105,25916,25916,59396,43.1
2017,36,109,40230,40230,79197,31
2017,36,111,68822,68822,144438,44.2
2017,36,113,27595,27595,54123,47.1
2017,36,117,36715,36715,72983,44.1
2017,36,119,350919,350919,769599,41
2017,37,001,64371,64371,125873,39
2017,37,019,56399,56399,112109,53.4
2017,37,021,107752,107752,210441,42.8
2017,37,023,33682,33682,72371,44.1
2017,37,025,75188,75188,158227,38.2
2017,37,027,32245,32245,66340,44.7
2017,37,031,29944,29944,57081,48.5
2017,37,035,61828,61828,125302,41.1
2017,37,037,28929,28929,57722,46.1
2017,37,045,39609,39609,77166,41.9
2017,37,049,39866,39866,76918,37.3
2017,37,051,127702,127702,243982,31.3
2017,37,057,66295,66295,131606,42.8
2017,37,063,126123,126123,240409,35.5
2017,37,067,144681,144681,290166,38.4
2017,37,069,24413,24413,52182,42.4
2017,37,071,84200,84200,173872,40.1
2017,37,081,203199,203199,408034,37.6
2017,37,085,46661,46661,97806,34.5
2017,37,089,47920,47920,95697,47.3
2017,37,097,65662,65662,139070,40.2
2017,37,101,69048,69048,150350,38.7
2017,37,109,33244,33244,66425,43.5
2017,37,119,410770,410770,835264,35.1
2017,37,125,39155,39155,78170,42.9
2017,37,127,36248,36248,74171,41.3
2017,37,129,95097,95097,184079,39
2017,37,133,62941,62941,130152,26.7
2017,37,135,53607,53607,109853,34.8
2017,37,147,68505,68505,139084,31.9
2017,37,151,57766,57766,114598,41.9
2017,37,155,45351,45351,100267,36.6
2017,37,157,36175,36175,73232,44.4
2017,37,159,52057,52057,109802,41
2017,37,161,26408,26408,53314,45.2
2017,37,171,29415,29415,58155,43.8
2017,37,179,75366,75366,175579,38.9
2017,37,183,400418,400418,823016,36.2
2017,37,191,47720,47720,96469,37.7
2017,37,193,28377,28377,55071,44.5
2017,37,195,32015,32015,63644,40.4
2017,38,015,39251,39251,72007,36.8
2017,38,017,76123,76123,137879,32.9
2017,38,035,30848,30848,53385,29.9
2017,38,101,27173,27173,51986,32
2017,39,003,40872,40872,78716,39.4
2017,39,007,36704,36704,76156,41.9
2017,39,009,22199,22199,48547,28.9
2017,39,013,23520,23520,52866,44.7
2017,39,017,139058,139058,289152,36.3
2017,39,023,54026,54026,104848,40.8
2017,39,025,78198,78198,160893,39.9
2017,39,029,39140,39140,80774,43.8
2017,39,035,544208,544208,995609,40.1
2017,39,041,70224,70224,149937,38.6
2017,39,043,31893,31893,60443,44.8
2017,39,045,55674,55674,120028,38.5
2017,39,049,508811,508811,994100,34.1
2017,39,055,35216,35216,74859,45
2017,39,057,64517,64517,127744,37.8
2017,39,061,342793,342793,630631,36.7
2017,39,063,31844,31844,58562,39.2
2017,39,081,26996,26996,52431,44.7
2017,39,085,94118,94118,187271,44
2017,39,089,63391,63391,135024,40
2017,39,093,120394,120394,240085,42.2
2017,39,095,178672,178672,335380,37.7
2017,39,099,98084,98084,183371,43.2
2017,39,101,24971,24971,47362,42.3
2017,39,103,68650,68650,142212,41.9
2017,39,109,39819,39819,82947,41.4
2017,39,113,225106,225106,412200,39.4
2017,39,119,33074,33074,66766,40.3
2017,39,133,62293,62293,128416,37.9
2017,39,139,48998,48998,90647,42
2017,39,141,27914,27914,56842,40.9
2017,39,145,30424,30424,57872,39.8
2017,39,151,154097,154097,294720,42.1
2017,39,153,226989,226989,432710,40.8
2017,39,155,86886,86886,161276,44.8
2017,39,157,37446,37446,72722,41.3
2017,39,165,83158,83158,172461,39.3
2017,39,169,42890,42890,87604,38.4
2017,39,173,49805,49805,100934,35.1
2017,40,017,44814,44814,105927,35.9
2017,40,027,106080,106080,212979,34.4
2017,40,031,43901,43901,86745,33.5
2017,40,037,26390,26390,55838,38.8
2017,40,101,26122,26122,50560,37.8
2017,40,109,297945,297945,593715,34.6
2017,40,119,30009,30009,58727,26.6
2017,40,125,25877,25877,54631,38.1
2017,40,131,34495,34495,71083,39.1
2017,40,143,251055,251055,492226,35.7
2017,40,145,28307,28307,61743,38.2
2017,41,003,35445,35445,72122,32
2017,41,005,157257,157257,332767,41.6
2017,41,017,74498,74498,151903,43
2017,41,019,45379,45379,90458,47.1
2017,41,029,89701,89701,175851,43.2
2017,41,033,36493,36493,70882,47.7
2017,41,035,27616,27616,53997,42.9
2017,41,039,151675,151675,308053,39.5
2017,41,043,47188,47188,99152,40.3
2017,41,047,115718,115718,257842,36.7
2017,41,051,325039,325039,657964,37.3
2017,41,053,29260,29260,65466,36.4
2017,41,059,27525,27525,55439,36.1
2017,41,067,217894,217894,462623,36.9
2017,41,071,37629,37629,79616,37.9
2017,42,001,39527,39527,80417,43.7
2017,42,003,537381,537381,988676,41
2017,42,005,26712,26712,54295,46.4
2017,42,007,71005,71005,135231,45.2
2017,42,011,155154,155154,324044,39.8
2017,42,013,51885,51885,99020,43.3
2017,42,017,239671,239671,508023,44
2017,42,019,75513,75513,148349,43.3
2017,42,021,56023,56023,104603,45.5
2017,42,025,26213,26213,51979,45.9
2017,42,027,58629,58629,122826,32.1
2017,42,029,189506,189506,403211,40
2017,42,033,29098,29098,61220,45
2017,42,037,26584,26584,51017,40.4
2017,42,039,36050,36050,67481,43.7
2017,42,041,98242,98242,191987,40.2
2017,42,043,110764,110764,218267,39.7
2017,42,045,205461,205461,436565,38.9
2017,42,049,108458,108458,209671,39.4
2017,42,051,53256,53256,105919,45.6
2017,42,055,60979,60979,122341,41.9
2017,42,063,33664,33664,66244,40.9
2017,42,069,86213,86213,165760,42.6
2017,42,071,201150,201150,418006,38.8
2017,42,073,37341,37341,70013,45.7
2017,42,075,52786,52786,108389,41.2
2017,42,077,139466,139466,285267,39.5
2017,42,079,126811,126811,252909,43.2
2017,42,081,46122,46122,87270,40.6
2017,42,085,46453,46453,86692,45
2017,42,089,57668,57668,136864,42.7
2017,42,091,314756,314756,650319,41.2
2017,42,095,113945,113945,240109,42.6
2017,42,097,37684,37684,72522,44.6
2017,42,101,606142,606142,1234154,34.4
2017,42,107,57492,57492,111349,44.6
2017,42,111,29405,29405,57905,46.1
2017,42,125,81924,81924,166634,44.5
2017,42,129,151007,151007,289261,47.2
2017,42,133,171781,171781,351228,41.2
2017,44,003,69536,69536,135680,43.8
2017,44,005,34568,34568,67460,44.9
2017,44,007,237197,237197,497737,37.3
2017,44,009,47853,47853,102342,43.9
2017,45,003,67790,67790,133718,41.6
2017,45,007,76727,76727,156881,40.6
2017,45,013,68366,68366,150405,45.1
2017,45,015,75948,75948,166920,36.3
2017,45,019,158635,158635,319205,37.8
2017,45,031,27783,27783,53047,40.6
2017,45,035,56003,56003,121401,37.2
2017,45,041,51675,51675,106229,39.8
2017,45,045,193456,193456,390735,38.2
2017,45,047,26730,26730,55453,40.1
2017,45,051,128499,128499,275538,45.8
2017,45,055,25712,25712,52278,42.2
2017,45,057,34262,34262,72642,42.7
2017,45,059,25160,25160,51805,41.1
2017,45,063,110228,110228,227424,38.9
2017,45,073,32189,32189,63055,46.7
2017,45,075,31870,31870,68506,40.6
2017,45,077,47824,47824,96062,36.3
2017,45,079,151999,151999,303249,33.6
2017,45,083,115765,115765,236672,38.5
2017,45,085,41878,41878,82576,37.3
2017,45,091,100791,100791,206491,38.5
2017,46,099,77045,77045,141169,35.1
2017,46,103,43536,43536,85058,37.4
2017,47,001,29929,29929,60998,43.4
2017,47,009,50793,50793,104843,43.8
2017,47,011,40610,40610,81744,38.4
2017,47,037,283929,283929,541255,34.4
2017,47,059,27249,27249,55581,45
2017,47,065,145071,145071,284634,39.7
2017,47,093,187098,187098,366683,37.5
2017,47,113,36343,36343,74984,38.3
2017,47,119,33900,33900,71956,38.6
2017,47,125,73690,73690,148010,30.9
2017,47,141,30679,30679,59989,35.7
2017,47,147,25884,25884,54652,38.9
2017,47,149,112519,112519,243476,33.8
2017,47,155,36444,36444,79055,43.2
2017,47,157,347221,347221,714151,35.4
2017,47,163,67685,67685,128106,45.1
2017,47,165,66063,66063,144531,39.8
2017,47,179,53071,53071,101201,40.5
2017,47,187,77512,77512,171788,38.6
2017,47,189,50234,50234,106674,39.9
2017,48,005,31544,31544,65928,37.4
2017,48,021,24249,24249,62755,38.3
2017,48,027,122333,122333,250370,31.2
2017,48,029,633422,633422,1482571,33.5
2017,48,037,33164,33164,68823,38.1
2017,48,039,119770,119770,265242,35.6
2017,48,041,79725,79725,165144,26.5
2017,48,061,123024,123024,306864,31.8
2017,48,085,338769,338769,741669,37
2017,48,091,51662,51662,111088,41.2
2017,48,099,20335,20335,45317,33.2
2017,48,113,929078,929078,1975836,33.5
2017,48,121,293610,293610,639621,35.5
2017,48,135,51388,51388,115057,30.1
2017,48,139,57052,57052,130842,35.7
2017,48,141,269523,269523,622598,32.4
2017,48,157,235783,235783,572661,36.4
2017,48,167,121423,121423,256657,38
2017,48,181,49176,49176,100558,39.6
2017,48,183,44138,44138,90726,35.8
2017,48,187,55421,55421,120716,36.7
2017,48,201,1586849,1586849,3504654,33.6
2017,48,203,22618,22618,49852,37.5
2017,48,209,74995,74995,162556,32
2017,48,213,32412,32412,64664,43.6
2017,48,215,239825,239825,598781,29.2
2017,48,231,32943,32943,71273,37
2017,48,245,93735,93735,184408,36.2
2017,48,251,58859,58859,126542,37
2017,48,257,37569,37569,90846,35.5
2017,48,291,25482,25482,57188,35.9
2017,48,303,112290,112290,228965,30.7
2017,48,309,91086,91086,187802,33.6
2017,48,329,56745,56745,120310,31.9
2017,48,339,195637,195637,436256,37.2
2017,48,347,22634,22634,46192,31
2017,48,355,128490,128490,274121,35.6
2017,48,361,29848,29848,65672,37.7
2017,48,367,44244,44244,103458,39.8
2017,48,375,45130,45130,84005,34.8
2017,48,381,48941,48941,103570,35.6
2017,48,397,31880,31880,73691,37.2
2017,48,409,23075,23075,50754,37
2017,48,423,77292,77292,173616,37.5
2017,48,439,703106,703106,1552244,34.5
2017,48,441,50470,50470,100369,32.4
2017,48,451,42061,42061,87464,34.1
2017,48,453,462632,462632,962135,34.3
2017,48,469,32778,32778,70374,36
2017,48,471,22040,22040,44521,35.4
2017,48,479,74045,74045,190696,28.7
2017,48,485,48382,48382,90302,33.9
2017,48,491,180142,180142,416334,36.2
2017,48,497,21651,21651,50965,38.2
2017,49,005,38453,38453,87803,25
2017,49,011,104788,104788,244969,31.4
2017,49,035,376314,376314,847171,32.9
2017,49,045,20555,20555,47757,31.6
2017,49,049,164698,164698,407428,24.8
2017,49,053,56139,56139,125447,37
2017,49,057,83503,83503,186116,32.5
2017,50,007,65703,65703,127401,36.3
2017,51,003,41191,41191,81989,38.1
2017,51,013,104750,104750,193598,34.8
2017,51,015,30053,30053,58844,45.1
2017,51,019,31088,31088,64718,47.5
2017,51,041,124142,124142,268028,39.5
2017,51,059,396662,396662,902460,38.1
2017,51,061,23272,23272,54610,41.1
2017,51,069,32251,32251,68536,42
2017,51,085,37969,37969,84277,42.7
2017,51,087,127899,127899,258963,38.6
2017,51,095,28085,28085,60899,45.5
2017,51,107,129769,129769,296376,36.4
2017,01,003,79120,79120,170336,42.6
2017,01,015,44507,44507,89923,39.4
2017,01,043,30740,30740,65973,41.5
2017,01,049,25848,25848,55140,38.7
2017,01,051,29176,29176,60932,38.8
2017,01,055,37091,37091,82133,41.2
2017,01,069,39106,39106,82558,39.9
2017,01,073,259324,259324,511332,37.6
2017,01,077,38215,38215,74537,40.9
2017,01,081,58555,58555,124012,31.8
2017,01,083,32816,32816,73095,39.2
2017,01,089,147892,147892,282269,38.7
2017,01,095,34083,34083,73681,38.1
2017,01,097,154683,154683,322910,38.2
2017,01,101,88554,88554,173441,36.6
2017,01,103,45360,45360,92377,39.9
2017,01,115,33241,33241,67444,40.7
2017,01,117,78666,78666,166642,39.3
2017,01,121,31759,31759,61589,40.3
2017,01,125,72243,72243,159442,32.6
2017,01,127,25231,25231,50972,43.2
2017,02,020,107373,107373,222854,34
2017,02,090,35046,35046,73501,30.7
2017,02,170,29443,29443,79531,35.2
2017,04,001,20550,20550,53228,34.8
2017,04,003,48939,48939,92927,41.6
2017,04,005,47977,47977,102942,31.6
2017,04,013,1536579,1536579,3343014,36.4
2017,04,015,87565,87565,171986,51.4
2017,04,017,36094,36094,79806,38.1
2017,04,019,403574,403574,805407,38.5
2017,04,021,139097,139097,317824,39.6
2017,04,025,98369,98369,190660,53.6
2017,04,027,74620,74620,156056,34.7
2017,05,007,97134,97134,200853,35.5
2017,05,031,42115,42115,80357,34.6
2017,05,045,44870,44870,93244,33
2017,05,051,38594,38594,79583,45.2
2017,05,069,26537,26537,48844,38.8
2017,05,085,27121,27121,55839,35.9
2017,05,119,156546,156546,305019,37.4
2017,05,125,44420,44420,93994,38.9
2017,05,131,50734,50734,99912,37.9
2017,05,143,85290,85290,172984,32.3
2017,05,145,29067,29067,58844,37.4
2017,06,001,573589,573589,1331133,37.6
2017,06,007,88797,88797,182746,37.3
2017,06,013,392046,392046,910471,39.7
2017,06,017,69368,69368,155718,45.7
2017,06,019,305819,305819,724022,32.3
2017,06,023,53446,53446,110650,39.9
2017,06,025,44478,44478,125375,32.5
2017,06,029,269147,269147,635578,31.6
2017,06,031,43029,43029,101648,32.2
2017,06,033,27399,27399,52221,47.3
2017,06,037,3311231,3311231,8073963,36.6
2017,06,039,46282,46282,112053,34.1
2017,06,041,104219,104219,208205,46.7
2017,06,045,32599,32599,70075,42.7
2017,06,047,80969,80969,196930,31.4
2017,06,053,125518,125518,320535,34.3
2017,06,055,47848,47848,112972,41.4
2017,06,057,41638,41638,84314,51.3
2017,06,059,1037312,1037312,2540421,37.9
2017,06,061,143659,143659,307033,42.1
2017,06,065,718733,718733,1853452,35.6
2017,06,067,543250,543250,1190945,36.3
2017,06,071,626223,626223,1597900,33.4
2017,06,073,1126419,1126419,2618084,35.8
2017,06,075,360323,360323,766104,38.3
2017,06,077,226624,226624,553077,34.3
2017,06,079,104544,104544,222869,39.6
2017,06,081,264185,264185,624062,39.9
2017,06,083,147466,147466,342483,33.8
2017,06,085,633811,633811,1530371,37.1
2017,06,087,95940,95940,217875,37.8
2017,06,089,71968,71968,143929,42.2
2017,06,095,151127,151127,348747,37.8
2017,06,097,188829,188829,411799,41.8
2017,06,099,173573,173573,413198,34.1
2017,06,101,31945,31945,73652,35.8
2017,06,107,137576,137576,331696,30.9
2017,06,111,272085,272085,669480,38.2
2017,06,113,73495,73495,170892,31
2017,06,115,26228,26228,56919,34
2017,08,001,165730,165730,378922,33.8
2017,08,005,240774,240774,503574,36.7
2017,08,013,128497,128497,256060,36.5
2017,08,014,27665,27665,53676,38.4
2017,08,031,296938,296938,567013,34.5
2017,08,035,119151,119151,256363,38.9
2017,08,041,258158,258158,532465,34.4
2017,08,059,231651,231651,465833,40.4
2017,08,069,134709,134709,274837,36
2017,08,077,61763,61763,119903,39
2017,08,101,65098,65098,129759,38.6
2017,08,123,104611,104611,226169,34.1
2017,09,001,336433,336433,744628,40.4
2017,09,003,347565,347565,711737,40.3
2017,09,005,73709,73709,152168,47.3
2017,09,007,67227,67227,132310,45.5
2017,09,009,324837,324837,683049,40.1
2017,09,011,107229,107229,209952,41.6
2017,09,013,55939,55939,114347,37.5
2017,09,015,43823,43823,91760,41.6
2017,10,001,63807,63807,136112,37.8
2017,10,003,206101,206101,438521,38.1
2017,10,005,88029,88029,184753,49.4
2017,11,001,281475,281475,547095,34
2017,12,001,97714,97714,211489,31.3
2017,12,005,70600,70600,146212,39.9
2017,12,009,228385,228385,488701,47.2
2017,12,011,685559,685559,1563082,40.2
2017,12,015,76056,76056,158801,59.2
2017,12,017,61290,61290,125303,56.3
2017,12,019,73136,73136,167637,40.5
2017,12,021,144354,144354,312969,50.8
2017,12,023,24335,24335,52109,40.5
2017,12,031,359607,359607,731734,36.2
2017,12,033,122406,122406,239434,36.7
2017,12,035,42370,42370,93421,50.6
2017,12,053,74110,74110,153723,48.8
2017,12,055,42948,42948,84783,53.4
2017,12,057,521609,521609,1106234,37.1
2017,12,061,58044,58044,130961,53.3
2017,12,069,136255,136255,284261,47.1
2017,12,071,266266,266266,616425,48.7
2017,12,073,115193,115193,231629,31.4
2017,12,081,144329,144329,319121,48.5
2017,12,083,140620,140620,286319,48.3
2017,12,085,62496,62496,133352,53
2017,12,086,872495,872495,2226153,40.1
2017,12,087,31285,31285,65659,47.1
2017,12,089,31837,31837,68194,46.4
2017,12,091,79011,79011,156498,37.7
2017,12,095,460602,460602,1052980,35.1
2017,12,097,102385,102385,275162,36.3
2017,12,099,547824,547824,1202968,44.8
2017,12,101,207993,207993,424970,44.6
2017,12,103,405807,405807,817876,47.9
2017,12,105,233058,233058,539029,40.4
2017,12,107,29444,29444,58445,45.5
2017,12,109,87096,87096,195868,43.7
2017,12,111,114043,114043,256893,45.1
2017,12,113,62216,62216,134920,39.8
2017,12,115,184614,184614,362524,56
2017,12,117,176017,176017,373167,39.2
2017,12,119,55097,55097,109408,67.6
2017,12,127,217632,217632,444600,46.3
2017,12,131,29463,29463,54050,44.5
2017,13,013,26893,26893,60090,35.2
2017,13,015,38765,38765,82615,37.7
2017,13,021,56272,56272,114032,36
2017,13,031,27802,27802,53240,29.2
2017,13,045,42897,42897,90566,35.5
2017,13,047,25153,25153,53200,40.9
2017,13,051,107754,107754,222429,35.4
2017,13,057,89510,89510,191560,39.6
2017,13,059,48257,48257,97607,28.3
2017,13,063,94199,94199,208846,32.4
2017,13,067,277609,277609,585813,36.6
2017,13,073,43990,43990,117127,35.7
2017,13,077,52796,52796,111958,38.2
2017,13,089,278249,278249,584980,35.9
2017,13,095,34179,34179,66681,35.5
2017,13,097,49962,49962,110364,36.7
2017,13,113,40484,40484,89346,42.8
2017,13,115,36927,36927,73380,37.8
2017,13,117,78299,78299,171028,38.5
2017,13,121,410408,410408,803219,35.5
2017,13,127,34380,34380,67253,41.7
2017,13,135,292679,292679,695126,35.3
2017,13,139,62164,62164,153611,37
2017,13,151,77170,77170,172626,37.1
2017,13,153,56860,56860,116421,36
2017,13,157,23785,23785,51272,39.2
2017,13,185,41585,41585,86610,30.4
2017,13,215,70306,70306,143057,34.4
2017,13,217,37519,37519,81494,36.9
2017,13,223,52707,52707,120691,36.1
2017,13,245,71411,71411,151088,34.3
2017,13,247,29849,29849,69323,37.1
2017,13,255,25151,25151,50219,39.1
2017,13,285,24716,24716,52602,37.6
2017,13,295,26270,26270,54287,41.4
2017,13,297,31114,31114,70348,38.8
2017,13,313,35824,35824,79297,36.1
2017,15,001,68857,68857,159308,42.5
2017,15,003,312625,312625,771967,37.9
2017,15,007,22980,22980,57053,40.9
2017,15,009,53560,53560,132105,41.5
2017,16,001,171009,171009,352022,37
2017,16,005,31384,31384,64880,32.5
2017,16,019,41118,41118,82287,31.9
2017,16,027,72684,72684,159405,34
2017,16,055,60383,60383,124625,39.9
2017,16,083,30845,30845,62904,35.5
2017,17,001,27160,27160,51934,41.6
2017,17,019,83080,83080,159106,29.9
2017,17,031,1948373,1948373,4122686,36.8
2017,17,037,38324,38324,80899,31.2
2017,17,043,341845,341845,731468,39.3
2017,17,089,180787,180787,408544,37.4
2017,17,091,39628,39628,83493,38.8
2017,17,093,40930,40930,92949,35.5
2017,17,097,247720,247720,537646,38.1
2017,17,099,44625,44625,86575,41.2
2017,17,111,112193,112193,244727,40
2017,17,113,65146,65146,132017,33.4
2017,17,115,42977,42977,81522,41.1
2017,17,119,107212,107212,208812,39.9
2017,17,143,71371,71371,139676,37.6
2017,17,161,60438,60438,111986,39.7
2017,17,163,102793,102793,204176,38.1
2017,17,167,84583,84583,154299,40.6
2017,17,179,54253,54253,104229,40.6
2017,17,183,30241,30241,58058,39.8
2017,17,197,228366,228366,531358,37.6
2017,17,199,26845,26845,52042,41.4
2017,17,201,113789,113789,223396,40
2017,18,003,143105,143105,282817,36.1
2017,18,005,31498,31498,63938,37.4
2017,18,011,25699,25699,50293,37.4
2017,18,019,44957,44957,91935,38.6
2017,18,035,46588,46588,90355,35.5
2017,18,039,73363,73363,151701,35.7
2017,18,043,28614,28614,59513,39.4
2017,18,053,25878,25878,48796,41.1
2017,18,057,118666,118666,241902,37.3
2017,18,059,29239,29239,58456,40.8
2017,18,063,58285,58285,124867,37.7
2017,18,067,34243,34243,64861,41.8
2017,18,081,58648,58648,118343,38
2017,18,085,30000,30000,60969,38.2
2017,18,089,184206,184206,381590,39.4
2017,18,091,42385,42385,81199,39.6
2017,18,095,50751,50751,99475,41.1
2017,18,097,369122,369122,724926,34.4
2017,18,105,57047,57047,111729,29.6
2017,18,109,26441,26441,54976,42.6
2017,18,127,64722,64722,131392,38.8
2017,18,141,98705,98705,202566,36.9
2017,18,157,69502,69502,138761,28
2017,18,163,77174,77174,140903,37.5
2017,18,167,41933,41933,79992,36.2
2017,18,177,26521,26521,51231,40.9
2017,19,013,52928,52928,102083,35.3
2017,19,049,34197,34197,64945,35.8
2017,19,061,37785,37785,73812,38.3
2017,19,103,59190,59190,114151,29.9
2017,19,113,89183,89183,173475,37.9
2017,19,153,186777,186777,367383,35.5
2017,19,155,36662,36662,71553,39.7
2017,19,163,64251,64251,133678,39
2017,19,169,37689,37689,71958,27.3
2017,19,193,39020,39020,75829,35.8
2017,20,015,24385,24385,48822,39.1
2017,20,045,47643,47643,93218,29.9
