year,StateCode,CountyCode,workers,medianHouseIncome,medianFamilyIncome,medianNonFamIncome,medianWorkerIncome
2011,10,005,95475,53644,62226,32717,27060
2011,11,001,352716,63124,75603,56745,46112
2011,12,001,126059,39636,63280,22768,25241
2011,12,005,87685,44310,57165,32197,26864
2011,12,009,259207,46429,58382,29131,27693
2011,12,011,969813,48880,59452,31392,29710
2011,12,015,65066,41190,53526,24628,22753
2011,12,017,52021,33764,44259,22457,20150
2011,12,019,94844,54389,62330,28779,30685
2011,12,021,149560,50564,60465,36058,23268
2011,12,023,29989,35008,41748,22271,24031
2011,12,031,462538,45958,57031,31729,30084
2011,12,033,154345,40917,53721,28593,23305
2011,12,035,-999999999,46232,54084,20264,28197
2011,12,053,67586,41150,47667,25425,25532
2011,12,055,36370,33652,42264,21504,21121
2011,12,057,651616,46761,56324,30889,29625
2011,12,061,60405,39767,52611,25723,23764
2011,12,069,136900,45454,51541,25873,23832
2011,12,071,280848,45266,55792,31011,25191
2011,12,073,155645,44731,66478,28834,25308
2011,12,081,146630,43234,51203,28219,26505
2011,12,083,136066,36255,43981,24822,21841
2011,12,085,67310,50022,68277,27536,26577
2011,12,086,1300231,40552,46577,26089,24790
2011,12,087,41984,51524,61080,35064,23378
2011,12,089,34932,52466,59119,30089,27215
2011,12,091,96930,49158,60379,32187,27553
2011,12,095,635376,44732,52394,31349,25358
2011,12,097,141159,41040,43864,28929,23172
2011,12,099,652269,48953,60856,32318,28896
2011,12,101,199745,40766,51785,22189,27887
2011,12,103,457375,42852,57164,28496,29672
2011,12,105,264789,40272,48472,23722,25467
2011,12,107,26524,30440,37816,16562,23895
2011,12,109,99812,62510,73211,36053,31220
2011,12,111,129234,40898,50140,23924,23544
2011,12,113,73999,53103,60596,36247,30956
2011,12,115,169747,47189,57343,31709,27280
2011,12,117,227538,54611,62814,36223,30044
2011,47,163,73067,39541,52009,20829,25045
2011,47,165,84404,52115,62171,27932,30747
2011,47,179,58892,41564,54800,19617,26152
2011,47,187,94926,86962,100748,43831,43211
2011,47,189,61285,59987,64528,31571,31788
2011,48,005,41265,39007,44117,22229,23249
2011,48,021,38347,55599,65045,30231,31968
2011,48,027,158288,45309,57198,21679,30188
2011,48,029,862843,46704,54010,29381,25807
2011,48,037,40066,45035,54004,21868,26187
2011,48,039,157949,61924,72877,38865,39052
2011,48,041,103283,33817,55700,18301,15799
2011,48,061,158938,32070,34630,17212,20558
2011,48,085,440247,82237,96008,44177,42207
2011,48,091,53425,59234,67841,29881,31023
2011,48,099,28952,49808,54101,28307,30769
2011,48,113,1241503,47326,52417,36836,28561
2011,48,121,390875,69644,85201,43599,35738
2011,48,135,68193,49967,58009,29469,29089
2011,48,139,78899,61570,67592,27822,33046
2011,48,141,364655,39573,43032,26398,22278
2011,48,157,308860,82271,89170,42670,39825
2011,48,167,149792,59020,71553,32891,32390
2011,48,181,58723,44574,56401,25026,28040
2011,48,183,60832,42572,53325,25802,26854
2011,48,187,71021,57326,66369,34070,31638
2011,48,201,2139010,50928,57901,36515,30225
2011,48,203,31059,44334,52484,23203,27369
2011,48,209,86291,55160,75921,25732,26223
2011,48,213,33533,38278,48595,24244,25399
2011,48,215,324653,31077,33671,17372,16654
2011,48,231,41664,50272,55639,25725,29192
2011,48,245,115703,41256,49863,26552,24855
2011,48,251,73368,54664,60957,35674,30977
2011,48,257,53414,61537,63757,25183,32790
2011,48,291,33492,45371,61608,20833,25332
2011,48,303,152584,43716,57727,23879,21111
2011,48,309,113775,40484,49738,23737,22174
2011,48,329,72545,54330,67464,30863,28245
2011,48,339,234531,60952,74802,35261,35061
2011,48,347,28784,39110,53789,17986,22228
2011,48,355,169725,44083,50470,29288,24152
2011,48,361,36944,42398,50092,24419,24336
2011,48,367,57517,69706,82350,26518,36884
2011,48,375,55908,35956,46841,21230,25263
2011,48,381,66963,57183,71258,24148,30408
2011,48,397,41233,82061,89124,43339,41994
2011,48,409,28617,50168,53372,32276,29722
2011,48,423,101001,43814,52479,24089,26793
2011,48,439,960154,52789,62283,34784,30761
2011,48,441,62714,40123,50481,27942,23112
2011,48,451,57724,43107,54054,21941,21677
2011,48,453,602595,53036,69944,39137,30158
2011,48,469,42553,45465,51708,33157,26680
2011,48,471,26385,38869,57975,24091,21048
2011,48,479,101852,36132,37517,20449,17613
2011,48,485,63549,43292,51856,24958,24736
2011,48,491,232129,67246,80287,41331,36681
2011,49,005,57699,46174,55843,28047,19129
2011,49,011,151885,69021,76135,34197,31433
2011,49,035,552938,56171,65362,34498,28044
2011,49,049,241988,58607,61871,32154,20664
2011,49,053,60251,45854,51771,22148,21786
2011,49,057,114738,51798,58857,29875,26217
2011,50,007,92356,61879,79486,39422,29429
2011,51,003,47296,63001,98934,32674,35547
2011,51,013,146299,100735,131890,84360,59471
2011,51,015,37046,47326,58735,28172,28268
2011,51,019,35661,59980,66041,31109,30298
2011,51,041,172517,71110,82868,41617,36745
2011,51,059,627189,105797,119634,72724,51065
2011,51,061,36614,93762,107828,60315,43704
2011,51,069,40927,69155,79056,36023,34339
2011,51,085,52972,67505,82609,32541,35023
2011,51,087,169957,57860,71692,38595,32941
2011,51,095,-999999999,71667,85117,47151,35050
2011,51,107,177467,119134,133319,75045,58135
2011,51,121,47955,43982,70057,26019,15621
2011,51,153,231788,95146,103430,57270,42187
2011,51,161,48723,61615,74875,38230,36075
2011,51,165,39997,51889,61189,27932,29181
2011,51,177,66243,76475,80933,41201,32527
2011,51,179,71736,91348,102325,45153,44186
2011,51,199,33630,84167,92500,37215,42011
2011,51,510,96531,82748,101472,73846,52313
2011,51,550,118618,66563,77277,37836,32431
2011,51,650,71169,49848,65250,33501,30613
2011,51,680,38016,36627,51261,21668,15269
2011,51,700,98774,48976,57737,31985,25230
2011,51,710,140341,43108,48166,33689,23834
2011,51,740,47701,42647,52007,27635,25757
2011,51,760,110437,38926,45643,32611,25002
2011,51,770,48963,39040,48837,26001,26057
2011,51,800,45108,64334,77133,36415,35877
2011,51,810,248597,64614,74341,46170,33035
2011,53,005,84519,61690,72173,40588,32431
2011,53,007,36534,50986,60322,26499,25190
2011,53,009,30966,50161,62257,28733,27292
2011,53,011,215669,56656,65430,36896,32329
2011,53,015,43427,42031,52511,24130,24550
2011,53,021,36191,49176,47119,39020,21961
2011,53,025,44143,43076,50632,23113,24250
2011,53,027,32864,40993,50038,26602,23173
2011,53,029,40363,59467,70224,33661,32172
2011,53,033,1116098,68775,89481,43151,38695
2011,53,035,130104,60314,71123,35142,31740
2011,53,041,34827,41931,49832,24028,24288
2011,53,053,417609,55214,64447,37366,32357
2011,53,057,57693,52519,64585,32371,30979
2011,53,061,391619,63685,76057,41184,35305
2011,53,063,238322,49078,60979,25358,27213
2011,53,067,133560,60061,71366,39852,35748
2011,53,073,106276,51500,64140,29846,26554
2011,53,077,108802,42173,46985,26170,22313
2011,54,003,54208,50526,53837,26667,29627
2011,54,011,42931,37279,50870,19326,23163
2011,54,033,31930,38795,53336,19933,27977
2011,54,039,94327,39928,56286,25004,25910
2011,54,061,47530,44049,62151,24532,22139
2011,54,081,32286,38304,47904,21408,26354
2011,54,107,40524,36954,49102,22713,21964
2011,55,009,139310,52406,66143,30363,29295
2011,55,025,295610,60345,80274,38151,31373
2011,55,027,47290,51948,63764,28628,28423
2011,55,035,56721,48167,63983,25947,23647
2011,55,039,57456,53202,64234,29009,30545
2011,55,055,47353,53217,66076,32849,29998
2011,55,059,88295,51337,61075,31226,31477
2011,55,063,65974,49966,63983,27619,26733
2011,55,071,44460,48272,58998,26954,29264
2011,55,073,73683,51678,62837,30200,29899
2011,55,079,490548,40702,51993,28058,27012
2011,55,087,99099,56445,67368,30710,30404
2011,55,089,47256,73703,92101,37614,36638
2011,55,097,39337,49680,61250,26972,21815
2011,55,101,101464,52582,65911,30146,30401
2011,55,105,83459,47559,58679,28266,26957
2011,55,109,46360,61811,75772,33386,32255
2011,55,117,62591,50935,62583,32381,29629
2011,55,127,55641,52250,67990,30498,27889
2011,55,131,76448,67232,78393,37190,36668
2011,55,133,216138,72562,88631,36388,37359
2011,55,139,87506,47763,66180,27109,26952
2011,55,141,38840,45891,57933,26536,29227
2011,56,021,50091,54053,71589,31512,32811
2011,56,025,42449,52603,64865,35132,27441
2012,27,013,37990,49266,69871,27494,22604
2012,27,019,52424,83194,96943,38345,41114
2012,27,037,234342,71382,88072,41407,38541
2012,27,053,682280,62541,82391,41039,36194
2012,27,109,82145,63803,79786,37450,36309
2012,27,123,283613,53925,68453,37432,30947
2012,27,137,102686,46773,60712,26743,24931
2012,27,139,77079,85382,99934,47531,44389
2012,27,141,49560,69140,78215,41472,32954
2012,27,145,85934,54887,69974,26560,27006
2012,27,163,136964,80246,95262,40666,40434
2012,27,171,72128,72467,83739,33999,40108
2012,28,033,87201,54102,60298,37469,32299
2012,28,035,35607,31584,41364,17733,17340
2012,28,047,97035,41098,49247,28942,25267
2012,28,049,119114,34581,43612,23274,23941
2012,28,059,64311,44824,59479,24810,27377
2012,28,067,29521,34580,42336,17153,27358
2012,28,075,37148,35255,40280,21816,21873
2012,28,081,41824,41202,54883,24333,25246
2012,28,089,49397,60126,75055,41369,37046
2012,28,121,71946,56437,61100,30851,34566
2012,29,019,93824,44201,70564,26434,25508
2012,29,021,45196,41756,58468,23101,25174
2012,29,031,39396,46090,56165,22914,25246
2012,29,037,50692,54690,63214,39882,31317
2012,29,043,38949,53013,57145,25525,29412
2012,29,047,124491,57002,70081,37327,32220
2012,29,051,38505,50934,62210,28002,30448
2012,29,071,52852,42214,59447,21651,25521
2012,29,077,147953,40365,52533,27596,23540
2012,29,095,351229,44401,59274,29304,29259
2012,29,097,58801,37496,45752,19119,22639
2012,29,099,116922,52545,60943,28676,27684
2012,29,165,52279,65449,86296,34637,36333
2012,29,183,203927,70230,81417,38313,37292
2012,29,187,28724,34129,42158,19674,20134
2012,29,189,533114,56309,73585,34367,32092
2012,29,510,164272,31997,42698,25101,26237
2012,30,013,40131,41732,58553,24842,23987
2012,30,029,47175,46444,54820,23558,22404
2012,30,031,55181,52274,65213,31839,22999
2012,30,063,65139,45595,66330,26667,23758
2012,30,111,82010,49482,63908,29964,28837
2012,31,055,289223,51096,65877,32807,30697
2012,31,109,168652,50220,66567,30794,26968
2012,31,153,94028,66779,78256,37029,35911
2012,32,003,1030889,49546,56223,35135,30061
2012,32,031,226217,49026,60168,30847,26770
2012,33,005,42018,56238,68571,30702,27180
2012,33,009,48610,52430,73261,32243,30367
2012,33,011,229098,69089,85238,44079,37723
2012,33,013,80447,58742,77712,34586,35275
2012,33,015,175553,76585,90377,44720,38279
2012,33,017,70407,52227,70194,32316,26735
2012,34,001,147724,51191,63987,27884,29686
2012,34,003,485819,82729,99233,45246,45416
2012,34,005,241776,74693,90593,43044,41229
2012,34,007,268507,59280,73997,31539,35016
2012,34,009,49681,57001,71472,32577,30181
2012,34,011,70847,47072,57428,24477,26606
2012,34,013,409551,51009,64111,30184,34405
2012,34,015,153694,72930,85672,38260,41793
2012,34,017,365762,57539,60383,49520,37016
2012,34,019,73821,105186,123454,49132,48148
2012,34,021,195606,67991,92143,34830,35832
2012,34,023,433491,77478,89959,41277,41047
2012,34,025,335352,81308,101294,41645,41474
2012,34,027,276510,95294,113356,51364,47906
2012,34,029,270751,59312,74637,30234,34400
2012,34,031,255464,59050,68088,34617,32391
2012,34,033,33121,60360,72221,32066,36179
2012,34,035,178537,95825,111021,53175,49894
2012,34,037,84508,86625,98443,40376,40250
2012,34,039,295379,65876,80770,35917,33414
2012,34,041,59031,71086,83012,42605,36941
2012,35,001,337893,46190,57146,31782,29917
2012,35,005,28749,42382,52864,19074,22418
2012,35,013,103810,37566,42925,24273,20032
2012,35,025,31028,51504,59279,28324,30246
2012,35,031,25993,29696,33866,16916,21279
2012,35,035,28149,40583,44193,29401,20663
2012,35,043,63496,57754,62906,38455,32382
2012,35,045,58055,46385,52008,28543,26484
2012,35,049,76186,50720,59277,40745,27982
2012,35,061,33016,38243,43759,23026,24677
2012,36,001,161945,58736,76899,36358,32960
2012,36,005,641682,32460,36520,21337,25137
2012,36,007,99495,45175,61274,26460,25384
2012,36,009,38278,43468,53011,26123,25678
2012,36,011,38112,50073,60332,26575,29801
2012,36,013,62485,41376,51500,22745,24016
2012,36,015,42062,45974,61130,22676,27485
2012,36,019,38905,52161,63601,28519,30157
2012,36,027,158327,66754,84535,38880,31564
2012,36,029,476242,50506,66283,29192,30563
2012,36,045,61373,46558,54382,27682,27004
2012,36,047,1274967,45230,50438,33489,31736
2012,36,051,32022,53123,61582,30180,26465
2012,36,053,34560,47989,61585,25620,26104
2012,36,055,395654,50733,66556,32016,30993
2012,36,059,706160,93214,108639,45533,41998
2012,36,061,951627,67099,80795,61890,51644
2012,36,063,109465,48464,62375,29320,30147
2012,36,065,113860,46728,59876,28641,28327
2012,36,067,238133,52522,68366,31191,31916
2012,36,069,56918,52338,63862,30535,29717
2012,36,071,190260,66458,80981,31503,33143
2012,36,075,57168,46961,57609,26750,26340
2012,36,079,56148,96223,112627,34292,43079
2012,36,081,1202404,54713,61077,37798,31673
2012,36,083,88576,60653,79364,33830,35215
2012,36,085,224605,70963,82461,36361,41519
2012,36,087,156358,82677,93863,43956,38023
2012,36,089,50256,42010,53336,26478,22735
2012,36,091,121195,66757,85485,40028,38257
2012,36,093,81407,56293,76065,31865,31605
2012,36,101,47918,46445,55351,27054,27984
2012,36,103,782426,86334,99453,46244,40465
2012,36,105,36379,46796,57186,25084,28977
2012,36,109,49202,49930,73308,29160,28121
2012,36,111,95177,57566,71461,33843,31158
2012,36,113,35035,54184,65214,33136,30369
2012,36,117,47605,48036,57754,28416,27765
2012,36,119,496321,77293,100413,42538,41639
2012,37,001,75815,39782,50639,22325,25525
2012,37,019,49622,49124,55324,29464,23700
2012,37,021,126052,43294,54588,27079,25344
2012,37,023,42681,37287,50261,19298,24856
2012,37,025,94170,55824,66436,30421,31129
2012,37,027,37659,31391,47660,14705,25478
2012,37,031,35010,49853,60867,32415,25963
2012,37,035,77824,41420,52818,24513,25212
2012,37,037,32247,54705,62623,25756,23920
2012,37,045,46748,35547,47819,19707,24663
2012,37,049,51986,48402,56735,24843,26535
2012,37,051,163311,45020,51303,31834,27497
2012,37,057,80837,43711,52222,24906,29785
2012,37,063,148187,51094,63141,38179,31214
2012,37,067,178264,42489,56772,27590,26759
2012,37,071,105294,41067,50223,21981,26129
2012,37,081,257734,42706,53871,28286,26990
2012,37,085,56738,45655,52356,23286,27758
2012,37,089,48374,45067,55378,26187,26114
2012,37,097,81340,49219,56660,27125,27408
2012,37,101,86162,47108,58253,27659,30606
2012,37,109,40933,46098,53866,25451,28084
2012,37,119,537683,55295,68325,39331,31147
2012,37,125,41011,49763,62889,30477,31654
2012,37,127,46261,39962,48283,21619,23378
2012,37,129,114627,51885,65504,32242,26265
2012,37,133,96233,44250,47508,30128,24856
2012,37,135,72919,51095,84764,31253,25777
2012,37,147,96875,38589,51525,21553,22333
2012,37,151,71124,41550,51651,25243,27590
2012,37,155,56354,28293,33926,15492,21972
2012,37,157,42885,35863,43362,23819,23198
2012,37,159,65093,40089,46066,26321,25697
2012,37,161,29885,32836,38227,15283,23542
2012,37,171,32355,36131,48259,19489,25988
2012,37,179,102415,59957,69860,31473,30560
2012,37,183,519320,63791,81712,40679,36120
2012,37,191,61583,37905,50015,22822,22503
2012,37,193,32233,33022,41975,13927,21973
2012,37,195,38826,37020,48755,21567,24776
2012,38,015,49684,63258,81886,37916,33630
2012,38,017,96354,51033,73059,35061,30519
2012,38,035,40084,42176,72363,24415,25837
2012,39,003,50563,41729,51542,26731,23294
2012,39,007,45199,36015,50639,21425,23448
2012,39,013,34103,44245,53713,22221,25287
2012,39,017,191460,55687,68932,30123,30392
2012,39,023,65391,39178,51164,24056,23165
2012,39,025,100114,53087,65274,29750,31034
2012,39,029,54299,44210,57721,22405,25180
2012,39,035,646270,41880,57514,26359,30118
2012,39,041,93804,85470,99335,42423,45594
2012,39,043,38919,44694,66133,26756,26651
2012,39,045,75402,60615,70781,27379,32960
2012,39,049,642543,50074,62323,34044,30922
2012,39,055,48277,67264,80483,30380,34113
2012,39,057,85335,52544,70229,29777,29128
2012,39,061,422647,46837,63133,28541,28823
2012,39,063,40835,47947,62823,30758,27607
2012,39,081,30741,40566,51054,23297,26281
2012,39,085,123169,54973,69811,30951,32304
2012,39,089,89039,52331,63722,28294,28743
2012,39,093,150392,49131,62565,28018,27575
2012,39,095,219705,40529,55384,25105,25926
2012,39,099,113318,39642,51187,24110,25035
2012,39,101,27519,43004,49408,24920,25541
2012,39,103,90236,65078,76678,35141,32805
2012,39,109,54570,53101,64294,27407,28674
2012,39,113,262363,42524,54378,26361,26381
2012,39,119,41118,39266,50943,19439,24368
2012,39,133,89862,52364,62846,31919,23648
2012,39,139,56687,41680,50597,24198,22125
2012,39,141,33700,42951,53639,25442,29669
2012,39,145,31237,36874,49451,18473,22726
2012,39,151,189833,45617,56503,27418,26760
2012,39,153,279528,48798,63429,29281,30752
2012,39,155,95464,41049,50403,24251,25651
2012,39,157,45624,43702,51572,27430,25736
2012,39,165,111576,72898,88733,40717,38361
2012,39,169,57002,47946,62227,25141,26477
2012,39,173,70320,49575,69867,29344,25330
2012,40,017,63099,62357,69753,34567,33203
2012,40,027,139604,53754,67027,32138,29679
2012,40,031,63143,44874,53520,33582,25587
2012,40,037,31810,44444,51366,24501,30490
2012,40,101,30219,37233,48160,20341,22291
2012,40,109,374131,43460,56988,30138,26565
2012,40,119,39705,35831,54209,20167,15400
2012,40,125,31887,42440,52267,24241,25204
2012,40,131,44005,56041,65566,26509,31465
2012,40,143,316545,47315,58463,29992,29928
2012,40,145,36289,54507,61360,31094,30095
2012,41,003,45196,51133,74702,24931,19949
2012,41,005,200912,64410,75699,37402,35269
2012,41,017,78125,47576,56431,31665,25523
2012,41,019,45137,39757,48056,25162,22377
2012,41,029,98843,44810,53066,29069,22551
2012,41,033,33024,34430,42497,19408,21060
2012,41,035,29922,38987,47758,21091,24568
2012,41,039,171797,40675,52570,25597,22278
2012,41,043,54071,43489,53412,19303,22652
2012,41,047,156678,45422,53938,30409,23161
2012,41,051,426374,51799,65439,35093,30091
2012,41,053,35867,46827,55794,28209,26865
2012,41,059,36614,49148,55754,26912,24044
2012,41,067,294320,63530,76376,41664,34765
2012,41,071,47343,47221,54806,25669,24052
2012,42,001,54824,60136,71371,31678,27569
2012,42,003,658061,50884,69212,31395,31924
2012,42,005,32963,41841,50469,23832,27016
2012,42,007,87412,47083,63001,26133,30751
2012,42,011,217291,52022,64264,30445,29153
2012,42,013,61620,41258,52079,21889,25824
2012,42,017,344796,75471,90345,40759,40357
2012,42,019,96415,57185,74808,30281,31848
2012,42,021,64633,39969,52802,20384,26748
2012,42,025,32083,50742,56639,31642,28577
2012,42,027,76230,50809,67776,25198,21953
2012,42,029,278242,82442,100635,46754,40874
2012,42,033,37988,41817,51035,21723,23931
2012,42,037,33374,46545,58799,23369,29453
2012,42,039,41845,42287,52343,22345,22601
