CountyCode,StateCode,Year,medianFamilyIncome,medianHomeVal,medianHouseIncome,medianHouseholdCosts,medianNonFamIncome,medianRealEstateTax,medianWorkerIncome,population,totalHouses,workers,meanIncome,medianAge,medianIncome,povertyPop,StateAndCounty
059,21,2011,58337,106800,44622,628,24344,949,27020,97234,25479,46399,35484,38.4,35484,5090,264
067,21,2011,67119,163400,47207,858,30563,1468,26020,301569,70899,167180,122746,33.7,122746,25744,265
093,21,2011,53626,138400,47448,792,27742,964,24892,107456,24244,53785,38447,35.6,38447,7374,266
111,21,2011,60063,147400,45383,809,28887,1371,27965,746906,190131,389224,298236,37.8,298236,54889,267
117,21,2011,62427,145400,49367,889,31984,1486,31691,160406,40815,83324,60523,36.2,60523,11138,268
145,21,2011,54239,125600,45220,634,28472,773,25154,65864,18639,32173,26329,41.5,26329,3167,269
151,21,2011,52080,146500,38596,659,17217,1121,19033,84188,18498,41120,31221,32.9,31221,8833,270
195,21,2011,42056,71900,33307,518,17653,449,26786,64904,18842,23032,26354,40.8,26354,3090,271
227,21,2011,55739,137300,38244,713,20964,997,20765,115517,26603,63200,43892,32.3,43892,10524,272
005,22,2011,77086,162000,64530,888,32321,794,35852,109985,29766,56553,37217,34.2,37217,6126,273
015,22,2011,67532,160600,50604,827,28290,828,30925,119732,29118,61406,44584,33.9,44584,6077,274
017,22,2011,50910,126400,40460,736,26231,597,26656,257051,62489,124259,99541,36.1,99541,27529,275
019,22,2011,52868,123400,40253,678,22623,441,26106,194092,49370,91973,72417,36,72417,18371,276
033,22,2011,61183,165500,46356,868,26846,790,26204,441438,102841,238079,167457,32.7,167457,42419,277
045,22,2011,53694,98900,42488,592,23065,314,25124,73400,19848,34383,26740,35.4,26740,5129,278
051,22,2011,56963,172000,43332,882,27399,784,28698,432640,104258,228156,166626,38.6,166626,38643,279
055,22,2011,63411,165400,45172,807,26934,876,28058,224390,55511,120767,86746,34,86746,19492,280
057,22,2011,60000,135500,46697,526,20798,464,29771,96666,26646,44895,34670,37.2,34670,5952,281
063,22,2011,68746,154800,55817,844,20853,854,31924,130251,38750,66723,46576,35.1,46576,7290,282
071,22,2011,43217,185400,35041,936,25277,1220,25725,360740,67090,178068,147786,34.9,147786,49022,283
073,22,2011,45920,115400,34421,657,20300,559,24630,154919,33124,72119,58259,34.3,58259,21895,284
079,22,2011,43922,115800,35047,622,21127,505,22008,132374,30385,56534,45309,37,45309,12622,285
097,22,2011,44651,94200,34337,471,15532,253,25292,83552,21393,33984,31238,37,31238,8982,286
103,22,2011,72169,191500,56536,1071,29799,1602,34723,236785,66210,113338,86530,39.8,86530,12033,287
105,22,2011,46491,137200,39391,692,25058,443,24735,122571,31067,59220,44655,34,44655,15190,288
109,22,2011,51010,135600,43963,710,27633,408,26812,111917,27518,52557,40898,34.7,40898,9641,289
001,23,2011,53905,154600,44689,824,25405,2261,27065,107398,28084,57537,44655,40.1,44655,6288,290
003,23,2011,48631,93800,35148,563,16838,1188,22287,71482,21111,33302,30404,46,30404,4500,291
005,23,2011,73965,235100,55985,1117,30853,3111,30789,282401,77327,159585,116003,41.5,116003,13275,292
011,23,2011,58067,153400,44259,757,24571,1766,27583,121935,36556,66004,51808,43.9,51808,4727,293
019,23,2011,52651,136900,40669,745,23014,1677,23906,153786,41084,78595,62303,40.5,62303,10492,294
031,23,2011,71238,233100,56777,1046,31932,2671,28885,198199,58177,110102,80045,43,80045,7032,295
001,24,2011,54506,128400,38502,616,21579,1397,21580,74692,19011,33811,28488,41.2,28488,8125,296
003,24,2011,94215,332800,84138,1643,55985,2611,43586,544403,148234,308919,199848,38.6,199848,15255,297
005,24,2011,74796,254900,62407,1227,41683,2690,37432,809941,204349,440023,311397,39.1,311397,35449,298
009,24,2011,109938,353900,89393,1811,50529,3358,43193,89256,24075,50825,30113,40.2,30113,1947,299
013,24,2011,98912,321300,84117,1648,35769,3416,41394,167288,49985,91214,59250,42.2,59250,3813,300
015,24,2011,75170,252700,61686,1156,34562,2569,35787,101694,25791,56060,35737,39.3,35737,4028,301
017,24,2011,104024,294100,91733,1744,51693,3076,51349,149130,39261,82471,51832,37.4,51832,7325,302
021,24,2011,92031,296900,77791,1518,43213,3492,40996,236745,65463,134520,87441,39.4,87441,7683,303
025,24,2011,88206,277500,78123,1413,50565,3128,42641,246489,71228,133425,88842,39.6,88842,11048,304
027,24,2011,116560,412400,98953,1792,57381,4790,53253,293142,77207,168024,106478,39,106478,7741,305
031,24,2011,112422,443800,92909,1803,60524,4102,46169,989794,239510,562462,359496,38.6,359496,27552,306
033,24,2011,81134,257300,70715,1533,50621,3543,37202,871233,190393,504984,301754,35.1,301754,41175,307
037,24,2011,86575,305500,81657,1495,56419,2590,39348,107484,27038,56538,36967,36.2,36967,5102,308
043,24,2011,64948,206500,52653,1012,30789,2067,31219,148203,37336,75669,56332,40.3,56332,6442,309
045,24,2011,51611,175100,46990,998,26003,1639,23270,99190,23890,50540,35881,36.3,35881,9888,310
510,24,2011,47247,154400,38721,968,28777,2282,30018,619493,116312,314619,239251,34.2,239251,76274,311
001,25,2011,72004,367100,56699,1303,29227,2667,30193,215769,72494,111991,94569,50.7,94569,9053,312
003,25,2011,61753,205900,42969,882,26129,2535,25841,130458,38806,67203,55230,45.3,55230,6825,313
005,25,2011,68833,280300,53409,1039,31193,2934,31500,548922,131281,297927,209256,40.2,209256,23976,314
009,25,2011,81614,339700,64887,1335,35329,4001,37036,748930,183405,404666,288403,40.7,288403,35003,315
011,25,2011,62481,214300,50361,947,35141,3146,27735,71599,20615,41314,29944,44.7,29944,4422,316
013,25,2011,60056,200200,47897,958,24781,2916,30012,463783,110250,238314,176575,39.2,176575,37324,317
015,25,2011,75551,265000,54179,1064,30247,3461,23512,157822,38006,89350,58971,36.9,58971,9179,318
017,25,2011,96365,391500,76978,1537,46845,4600,40636,1518171,361054,864832,582946,38.5,582946,56087,319
021,25,2011,105424,387600,81889,1662,42229,4575,45201,675436,178307,376684,257098,40.9,257098,21385,320
023,25,2011,85037,326400,68253,1511,38097,3876,36873,497579,136379,269780,179609,41.3,179609,18108,321
025,25,2011,55556,352300,49276,1349,39740,2993,30933,730932,102133,415732,292390,31.7,292390,78145,322
027,25,2011,76570,255900,60493,1178,32253,3316,35314,801227,192527,432121,296948,39.6,296948,37536,323
005,26,2011,56912,136000,50508,836,26462,1946,27479,111234,33727,54430,40921,39.7,40921,4422,324
017,26,2011,55765,90300,43361,676,23545,1747,27874,107110,34223,52300,43084,41.4,43084,6456,325
021,26,2011,52782,124400,40831,750,22387,1635,22449,156941,41916,76344,56676,40.9,56676,11419,326
025,26,2011,50554,100000,38666,724,23089,1923,22577,135490,35513,62496,51814,39.7,51814,10013,327
037,26,2011,66543,144500,57289,922,34764,2335,31179,75469,23715,39239,28523,37.7,28523,3809,328
045,26,2011,60910,130800,50822,865,31812,2366,29109,108056,31110,54092,43488,40.9,43488,4231,329
049,26,2011,51216,87900,40843,786,25864,1865,24838,422080,113523,189056,163473,38.6,163473,39096,330
055,26,2011,57321,169400,46330,930,27087,2276,22464,88349,26228,45737,33399,40.1,33399,5009,331
065,26,2011,59705,119500,42047,848,26446,2766,20661,281613,61645,142554,107527,31.3,107527,33077,332
073,26,2011,48853,113100,37319,739,21996,1780,11656,70622,13880,36929,23607,24.8,23607,13321,333
075,26,2011,54190,107200,41686,840,26710,1637,25305,159748,41285,73526,58736,39.8,58736,11485,334
077,26,2011,59209,137700,45502,831,26214,2463,22411,252074,64273,132624,97368,34.2,97368,21717,335
081,26,2011,61846,134900,50712,872,29314,2289,27635,608453,160055,324300,229851,34.5,229851,38572,336
087,26,2011,59092,122300,49178,921,26214,1706,25694,88082,27177,42737,32437,42.7,32437,4256,337
091,26,2011,55168,116100,44509,807,23382,2002,22159,99440,29392,48432,38055,40.6,38055,6433,338
093,26,2011,76199,176400,67441,1261,36431,2698,32954,181722,54631,96148,65833,41.5,65833,6350,339
099,26,2011,63581,118400,50891,922,29560,2523,29888,842145,243240,431174,328216,40.2,328216,45090,340
103,26,2011,56317,124600,41130,631,23856,1393,22298,67694,17646,32495,26582,39.6,26582,7209,341
111,26,2011,63516,134000,52591,780,27659,2238,28472,84063,26042,39725,33679,40.7,33679,3277,342
115,26,2011,61379,137100,53744,936,28594,1989,30195,151560,45441,75805,57491,40.6,57491,9603,343
121,26,2011,47478,94600,37626,697,21163,1641,24280,171302,47556,77772,62839,39,62839,15297,344
125,26,2011,80114,163900,61888,1148,37375,3268,35961,1210145,344381,644313,482101,40.5,482101,55351,345
139,26,2011,65916,151500,53553,878,26370,2255,25326,266300,71918,138348,94059,34.9,94059,14430,346
145,26,2011,51483,96700,40434,748,24451,1672,21541,199088,54407,93098,76342,39.7,76342,18755,347
147,26,2011,56670,116500,45676,849,26127,1876,25136,161642,47068,78184,62965,42.1,62965,9433,348
155,26,2011,55801,106900,47775,815,26764,1721,26726,69841,20345,33168,27333,40,27333,5682,349
159,26,2011,48869,110500,41379,774,24940,1795,25780,76131,21692,35797,28011,40.3,28011,7326,350
161,26,2011,84044,196200,56612,1106,32488,3769,26598,347962,80577,187311,134459,32.9,134459,32932,351
163,26,2011,49022,83100,38479,848,24247,2333,25971,1802096,429900,823773,664288,37.5,664288,228533,352
003,27,2011,75370,185200,63614,1255,42149,2346,35997,333140,98832,190789,122420,37.7,122420,11937,353
019,27,2011,98509,245200,83348,1477,42074,2992,42479,92638,28032,52189,33574,36.9,33574,1777,354
037,27,2011,85028,216600,69902,1300,42027,2468,37134,402006,116752,232714,152289,37.2,152289,12392,355
053,27,2011,80728,225200,60817,1160,38914,2948,35607,1168431,304031,673988,477055,36,477055,68227,356
109,27,2011,84836,169600,67618,1011,36021,1927,35798,145769,42974,83809,57518,35.9,57518,4583,357
123,27,2011,70103,192500,51702,975,34398,2520,30618,514696,120690,279871,204612,34.5,204612,37235,358
137,27,2011,61784,137400,44447,715,22476,1249,23667,200255,59236,103440,82822,40.3,82822,13412,359
139,27,2011,90269,235000,80864,1515,55344,2841,41805,132556,38911,76575,46357,35.3,46357,3474,360
141,27,2011,75629,207700,67198,1199,39721,2379,35448,89319,23228,48453,30681,34.6,30681,3415,361
145,27,2011,67393,166100,52334,912,30335,1781,26402,151343,40316,85176,56416,32.6,56416,10220,362
163,27,2011,88616,228100,76491,1364,44534,2526,38954,241280,72230,133680,89554,39.1,89554,5655,363
171,27,2011,77054,184000,68242,1302,37225,2095,38125,126437,38467,68270,44851,34.9,44851,3946,364
033,28,2011,60835,145700,53802,951,32327,1062,32035,164053,44607,84440,57703,35.1,57703,5200,365
035,28,2011,43202,117400,35046,710,18048,1021,18684,75842,14583,38683,27845,31.4,27845,9188,366
047,28,2011,50281,137700,38645,823,23728,858,24679,191040,44255,98657,72256,35.4,72256,17704,367
049,28,2011,45134,103600,34926,762,22030,994,23468,248184,51479,117477,87927,32.8,87927,29825,368
059,28,2011,53823,126000,47800,852,30778,1087,30122,139901,36302,66152,51401,36.7,51401,10874,369
067,28,2011,47058,96500,39709,578,23813,675,26613,68075,18731,29438,25042,38.3,25042,5840,370
075,28,2011,48453,89300,38573,641,23565,740,21600,80475,19811,36923,28838,36.9,28838,7090,371
081,28,2011,52925,106700,40669,714,23475,937,24970,84156,21653,42044,32141,36.7,32141,6084,372
089,28,2011,70392,204300,52898,815,35190,1462,34234,96941,26866,48793,36315,36.7,36315,6971,373
121,28,2011,69654,145200,61423,881,31522,950,34927,143702,42075,72966,53147,36.4,53147,3637,374
019,29,2011,66189,164100,46596,833,29387,1517,24841,165627,35250,93462,63516,29.6,63516,14948,375
021,29,2011,53918,106100,42624,684,24647,906,22261,89666,20655,47487,32369,37.1,32369,7214,376
031,29,2011,55007,135800,39977,694,26049,1044,24155,76632,18234,39269,29160,35.6,29160,5745,377
037,29,2011,65544,156400,53936,1051,31037,1638,31756,100052,28035,52020,37574,39.1,37574,2392,378
043,29,2011,53351,136600,50876,842,28750,1160,25022,78570,20584,39957,29610,37.4,29610,2007,379
047,29,2011,72846,156100,58830,1073,40633,1979,33048,225161,62243,126567,87469,36.3,87469,7283,380
051,29,2011,64707,147300,55888,721,31976,1352,34578,76448,19208,37089,29259,38.1,29259,4537,381
071,29,2011,58190,151400,45951,801,28353,1372,28263,101938,30791,51707,39472,40,39472,3137,382
077,29,2011,53349,125900,40124,712,23775,1099,22389,277214,67166,145182,115109,35.6,115109,22040,383
095,29,2011,55934,125900,44347,878,30173,1671,28972,676360,164104,349459,267250,36.3,267250,65007,384
097,29,2011,49063,100200,40308,719,26609,751,25734,118435,29766,58078,44789,35.5,44789,8112,385
099,29,2011,58053,148300,50491,925,33628,1287,30626,219480,66501,116420,82225,37.8,82225,12063,386
165,29,2011,73281,188000,61863,1093,39853,2537,38290,90903,23855,52019,37270,38.8,37270,3508,387
183,29,2011,78132,185500,66374,1193,41259,2429,36827,365151,109035,203815,134778,37,134778,10332,388
187,29,2011,46945,98200,34260,626,20360,822,21384,65578,14807,26897,25194,38,25194,4549,389
189,29,2011,71546,173400,54830,1004,33758,2363,31715,998692,282134,530320,402341,40,402341,55880,390
510,29,2011,43299,120500,32570,778,25185,1228,26015,318069,59720,167751,134193,34.1,134193,43381,391
013,30,2011,54009,152400,42623,702,30052,1402,24817,81837,21605,41168,32187,38.2,32187,4820,392
029,30,2011,55443,220600,44207,876,27120,1734,23267,91301,26902,48585,37597,42.4,37597,5219,393
031,30,2011,68397,260500,50302,957,33515,2039,24575,91377,23129,52870,37196,33.3,37196,4224,394
063,30,2011,58883,243500,41931,800,25222,2268,21822,110138,26138,64753,45680,34.1,45680,5918,395
111,30,2011,57509,174400,46975,810,24778,1663,23382,150069,41813,80909,59276,38.5,59276,8285,396
055,31,2011,68148,142000,51694,934,30912,2912,30190,524861,126368,291228,201124,33.7,201124,33792,397
109,31,2011,64931,149200,48642,850,29417,2781,25555,289800,68973,167937,114736,32.8,114736,19319,398
153,31,2011,76126,163600,64043,1099,35565,3285,32100,162561,40945,90513,59582,33.1,59582,5863,399
003,32,2011,55766,153800,48215,1093,32232,1577,29038,1969975,373500,1010457,696834,35.8,696834,147938,400
031,32,2011,60712,177400,50733,1038,32638,1809,27996,425710,92389,224345,160736,37.4,160736,26746,401
005,33,2011,67528,196900,54049,1134,30712,4760,26893,76918,21177,43228,30565,41.6,30565,3568,402
009,33,2011,64636,209100,50811,965,26096,4014,28279,88923,23282,45298,33906,40.9,33906,4966,403
011,33,2011,81881,250600,66609,1297,34247,5297,36114,401696,102156,227565,153186,39.7,153186,14171,404
013,33,2011,80086,230400,66221,1315,34703,5003,36219,146579,44013,80935,57535,41.8,57535,5602,405
015,33,2011,89115,274200,75982,1484,43360,5527,39944,296207,89779,173483,117085,42.6,117085,9568,406
017,33,2011,66696,220100,55180,1172,32126,4830,27746,123857,29653,70385,44337,37,44337,7952,407
001,34,2011,65444,233000,50829,1253,28397,5034,29589,274338,66755,146328,99762,40.1,99762,16991,408
003,34,2011,96233,447600,79272,1736,41403,9234,42480,911004,212148,483796,329544,41.3,329544,27071,409
005,34,2011,90094,247100,72896,1482,41841,5934,39673,449576,127371,248344,164760,40.6,164760,10629,410
007,34,2011,73527,215300,57784,1265,32712,6108,34547,513241,125784,270395,185691,38.2,185691,27787,411
009,34,2011,70695,323100,53256,1242,31544,3993,30045,96601,30796,48903,41082,48.2,41082,4612,412
011,34,2011,57387,166600,51548,1124,32913,3959,29425,157095,34269,74848,49716,37,49716,10315,413
013,34,2011,64177,371100,51009,1323,28935,9236,34062,785137,123007,400515,273399,36.6,273399,58509,414
015,34,2011,86787,223700,71850,1479,38593,5929,40355,289104,82427,157622,103725,38.8,103725,9927,415
017,34,2011,60854,339100,56546,1293,45581,7305,36310,641224,79974,363833,243850,34.3,243850,50747,416
019,34,2011,110282,403800,99099,2066,49095,8757,50198,128038,39847,70912,46741,43.6,46741,2512,417
021,34,2011,92215,282700,73890,1447,38910,6736,36357,367063,85864,197508,130756,38.2,130756,20198,418
023,34,2011,87945,328300,74522,1520,38823,6837,40741,814217,181221,433640,278920,37.5,278920,31721,419
025,34,2011,99509,387400,79334,1735,40350,7426,41978,631020,175250,336923,231198,41.7,231198,19714,420
027,34,2011,109385,420400,91332,1927,50441,8487,48634,494976,135385,272660,182745,41.7,182745,9637,421
029,34,2011,71469,266500,56929,1389,31882,4664,36179,579369,177659,266517,222079,42.8,222079,29868,422
031,34,2011,61591,349100,52382,1393,29500,8685,31284,502007,87579,250538,163192,36.4,163192,37985,423
033,34,2011,67075,193700,53926,1129,31160,4883,32213,65902,17534,32986,24656,41.9,24656,3559,424
035,34,2011,110010,395100,96360,1953,49909,8237,51375,324893,87589,177191,114323,40.4,114323,7252,425
037,34,2011,96594,284200,83839,1798,41318,6704,41398,148517,45764,84514,54746,42.3,54746,3718,426
039,34,2011,80422,354200,66398,1516,34870,8348,33948,539494,111620,292808,184598,38,184598,27637,427
041,34,2011,79733,258500,66594,1545,35768,6238,39981,108339,32637,58430,42146,41.5,42146,3179,428
001,35,2011,54832,185100,43916,865,28811,1672,27387,670968,164350,340804,264803,36,264803,66311,429
005,35,2011,45191,94400,36282,546,25400,560,25712,65890,16380,30560,23447,33.1,23447,3589,430
013,35,2011,42290,136700,36101,668,23565,823,19374,213598,49992,101131,75078,32.5,75078,23488,431
025,35,2011,58351,99600,50758,690,29942,514,30054,65423,14469,29038,20824,32.5,20824,7477,432
031,35,2011,35497,71400,28983,341,16870,871,18103,73664,12067,26819,16949,28.9,16949,11744,433
035,35,2011,42902,93300,35308,605,21064,591,21911,65703,16022,28735,25312,36.1,25312,3787,434
043,35,2011,63895,182200,53214,1001,32190,1609,30431,134259,37336,63401,47482,38.3,47482,11442,435
045,35,2011,63188,155800,51728,674,29455,737,27961,128200,32233,57439,42224,33.5,42224,10454,436
049,35,2011,62799,292300,49959,1050,34231,1397,26212,145648,40028,81282,60935,43.3,60935,9687,437
061,35,2011,52802,141600,42802,786,24300,914,26707,77070,23244,32642,27481,37.6,27481,6611,438
001,36,2011,75217,207800,57062,1012,40398,3852,34705,303565,73783,165971,122551,38.5,122551,17197,439
005,36,2011,36674,372100,32058,1043,20663,3015,23998,1392002,88816,638833,467138,32.8,467138,183141,440
007,36,2011,59743,109400,44158,738,24597,2683,25837,199031,52647,95919,79727,40.7,79727,19069,441
009,36,2011,47840,81600,38932,677,21521,2444,23511,79832,22086,37715,31938,41,31938,5348,442
011,36,2011,60183,102300,49256,743,26700,2738,29784,79738,22547,40738,31533,42.6,31533,4705,443
013,36,2011,48979,81500,40927,648,23616,2266,23068,134368,37641,63550,56033,41.2,56033,12560,444
015,36,2011,60948,96900,50120,729,27541,2350,30986,88840,23431,41763,35644,41.2,35644,4423,445
019,36,2011,63487,115800,50872,789,27347,2426,26724,81945,21909,40028,32323,39.5,32323,4852,446
027,36,2011,82893,287400,67727,1448,38181,5692,32266,297999,73102,157452,107263,40.5,107263,14387,447
029,36,2011,61939,124400,47533,787,27670,3277,30092,918028,246434,470207,379687,40.3,379687,68778,448
045,36,2011,51913,127800,45500,888,33179,2139,26675,117910,25715,59303,46322,32.6,46322,10202,449
047,36,2011,48923,563200,42752,1184,31298,3307,30845,2532645,258193,1242714,901062,34.2,901062,259507,450
051,36,2011,59291,118400,50513,858,29490,3273,25820,65070,18063,32756,24342,40.1,24342,4878,451
053,36,2011,63776,122500,50173,807,26538,3193,30212,73365,20292,33839,26805,40.9,26805,2594,452
055,36,2011,66655,135100,50204,911,30633,4052,29790,745625,191120,380880,296558,38.4,296558,57655,453
059,36,2011,106147,450200,91414,2094,42997,9510,42176,1344436,352815,697609,442039,41.2,442039,43601,454
061,36,2011,75322,856700,66299,1496,60659,6581,46264,1601948,159713,928152,728520,36.5,728520,128562,455
